0,0.21569
0.01,0.21569
0.02,0.21569
0.03,0.21569
0.04,0.21569
0.05,0.21569
0.06,0.21569
0.07,0.21569
0.08,0.21569
0.09,0.21569
0.1,0.21569
0.11,0.21569
0.12,0.21569
0.13,0.21569
0.14,0.21569
0.15,0.21569
0.16,0.21569
0.17,0.21569
0.18,0.21569
0.19,0.21569
0.2,0.21569
0.21,0.21569
0.22,0.21569
0.23,0.21569
0.24,0.21569
0.25,0.21569
0.26,0.21569
0.27,0.21569
0.28,0.21569
0.29,0.21569
0.3,0.21569
0.31,0.21569
0.32,0.21569
0.33,0.21569
0.34,0.21569
0.35,0.21569
0.36,0.21569
0.37,0.21569
0.38,0.21569
0.39,0.21569
0.4,0.21569
0.41,0.21569
0.42,0.21569
0.43,0.21569
0.44,0.21569
0.45,0.21569
0.46,0.21569
0.47,0.21569
0.48,0.21569
0.49,0.21569
0.5,0.21569
0.51,0.21569
0.52,0.21569
0.53,0.21569
0.54,0.21569
0.55,0.21569
0.56,0.21569
0.57,0.21569
0.58,0.21569
0.59,0.21569
0.6,0.21569
0.61,0.21569
0.62,0.21569
0.63,0.21569
0.64,0.21569
0.65,0.21569
0.66,0.21569
0.67,0.21569
0.68,0.21569
0.69,0.21569
0.7,0.21569
0.71,0.21569
0.72,0.21569
0.73,0.21569
0.74,0.21569
0.75,0.21569
0.76,0.21569
0.77,0.21569
0.78,0.21569
0.79,0.21569
0.8,0.21569
0.81,0.21569
0.82,0.21569
0.83,0.21569
0.84,0.21569
0.85,0.21569
0.86,0.21569
0.87,0.21569
0.88,0.21569
0.89,0.21569
0.9,0.21569
0.91,0.21569
0.92,0.21569
0.93,0.21569
0.94,0.21569
0.95,0.21569
0.96,0.21569
0.97,0.21569
0.98,0.21569
0.99,0.21569
1,0.21569
1.01,0.21569
1.02,0.21569
1.03,0.21569
1.04,0.21569
1.05,0.21569
1.06,0.21569
1.07,0.21569
1.08,0.21569
1.09,0.21569
1.1,0.21569
1.11,0.21569
1.12,0.21569
1.13,0.21569
1.14,0.21569
1.15,0.21569
1.16,0.21569
1.17,0.21569
1.18,0.21569
1.19,0.21569
1.2,0.21569
1.21,0.21569
1.22,0.21569
1.23,0.21569
1.24,0.21569
1.25,0.21569
1.26,0.21569
1.27,0.21569
1.28,0.21569
1.29,0.21569
1.3,0.21569
1.31,0.21569
1.32,0.21569
1.33,0.21569
1.34,0.21569
1.35,0.21569
1.36,0.21569
1.37,0.21569
1.38,0.21569
1.39,0.21569
1.4,0.21569
1.41,0.21569
1.42,0.21569
1.43,0.21569
1.44,0.21569
1.45,0.21569
1.46,0.21569
1.47,0.21569
1.48,0.21569
1.49,0.21569
1.5,0.21569
1.51,0.21569
1.52,0.21569
1.53,0.21569
1.54,0.21569
1.55,0.21569
1.56,0.21569
1.57,0.21569
1.58,0.21569
1.59,0.21569
1.6,0.21569
1.61,0.21569
1.62,0.21569
1.63,0.21569
1.64,0.21569
1.65,0.21569
1.66,0.21569
1.67,0.21569
1.68,0.21569
1.69,0.21569
1.7,0.21569
1.71,0.21569
1.72,0.21569
1.73,0.21569
1.74,0.21569
1.75,0.21569
1.76,0.21569
1.77,0.21569
1.78,0.21569
1.79,0.21569
1.8,0.21569
1.81,0.21569
1.82,0.21569
1.83,0.21569
1.84,0.21569
1.85,0.21569
1.86,0.21569
1.87,0.21569
1.88,0.21569
1.89,0.21569
1.9,0.21569
1.91,0.21569
1.92,0.21569
1.93,0.21569
1.94,0.21569
1.95,0.21569
1.96,0.21569
1.97,0.21569
1.98,0.21569
1.99,0.21569
2,0.21569
2.01,0.21569
2.02,0.21569
2.03,0.21569
2.04,0.21569
2.05,0.21569
2.06,0.21569
2.07,0.21569
2.08,0.21569
2.09,0.21569
2.1,0.27451
2.11,0.80392
2.12,0.72549
2.13,0.7451
2.14,0.70588
2.15,1.05882
2.16,1.03922
2.17,1
2.18,0.88235
2.19,0.7451
2.2,0.7451
2.21,0.80392
2.22,0.94118
2.23,1.15686
2.24,1.15686
2.25,1.15686
2.26,1.05882
2.27,0.88235
2.28,0.92157
2.29,0.92157
2.3,0.94118
2.31,0.84314
2.32,0.72549
2.33,0.78431
2.34,0.72549
2.35,0.70588
2.36,0.92157
2.37,0.86275
2.38,0.7451
2.39,0.82353
2.4,0.78431
2.41,0.66667
2.42,0.62745
2.43,0.80392
2.44,0.7451
2.45,0.66667
2.46,0.66667
2.47,0.90196
2.48,0.82353
2.49,0.7451
2.5,0.80392
2.51,0.82353
2.52,0.72549
2.53,0.84314
2.54,0.80392
2.55,0.70588
2.56,0.72549
2.57,0.72549
2.58,0.60784
2.59,0.76471
2.6,0.70588
2.61,0.58824
2.62,0.70588
2.63,0.64706
2.64,0.58824
2.65,0.60784
2.66,0.54902
2.67,0.54902
2.68,0.54902
2.69,0.54902
2.7,0.5098
2.71,0.62745
2.72,0.70588
2.73,0.88235
2.74,0.82353
2.75,1.03922
2.76,1.37255
2.77,1.03922
2.78,0.88235
2.79,1.17647
2.8,1.05882
2.81,0.80392
2.82,0.84314
2.83,0.68627
2.84,0.76471
2.85,0.58824
2.86,0.60784
2.87,0.5098
2.88,0.43137
2.89,0.35294
2.9,0.31373
2.91,0.29412
2.92,0.27451
2.93,0.27451
2.94,0.27451
2.95,0.29412
2.96,0.29412
2.97,0.29412
2.98,0.29412
2.99,0.29412
3,0.29412
3.01,0.31373
3.02,0.33333
3.03,0.33333
3.04,0.35294
3.05,0.35294
3.06,0.35294
3.07,0.35294
3.08,0.35294
3.09,0.35294
3.1,0.33333
3.11,0.33333
3.12,0.33333
3.13,0.33333
3.14,0.31373
3.15,0.33333
3.16,0.33333
3.17,0.31373
3.18,0.31373
3.19,0.29412
3.2,0.27451
3.21,0.27451
3.22,0.27451
3.23,0.27451
3.24,0.2549
3.25,0.2549
3.26,0.2549
3.27,0.2549
3.28,0.2549
3.29,0.2549
3.3,0.2549
3.31,0.2549
3.32,0.23529
3.33,0.23529
3.34,0.23529
3.35,0.23529
3.36,0.23529
3.37,0.23529
3.38,0.23529
3.39,0.23529
3.4,0.23529
3.41,0.23529
3.42,0.23529
3.43,0.21569
3.44,0.21569
3.45,0.21569
3.46,0.23529
3.47,0.23529
3.48,0.23529
3.49,0.23529
3.5,0.23529
3.51,0.23529
3.52,0.23529
3.53,0.21569
3.54,0.23529
3.55,0.21569
3.56,0.21569
3.57,0.21569
3.58,0.21569
3.59,0.21569
3.6,0.21569
3.61,0.21569
3.62,0.21569
3.63,0.21569
3.64,0.21569
3.65,0.21569
3.66,0.21569
3.67,0.21569
3.68,0.21569
3.69,0.21569
3.7,0.21569
3.71,0.21569
3.72,0.21569
3.73,0.21569
3.74,0.21569
3.75,0.21569
3.76,0.21569
3.77,0.21569
3.78,0.21569
3.79,0.21569
3.8,0.21569
3.81,0.21569
3.82,0.21569
3.83,0.21569
3.84,0.21569
3.85,0.21569
3.86,0.21569
3.87,0.21569
3.88,0.21569
3.89,0.21569
3.9,0.21569
3.91,0.21569
3.92,0.21569
3.93,0.21569
3.94,0.21569
3.95,0.21569
3.96,0.21569
3.97,0.21569
3.98,0.21569
3.99,0.21569
4,0.21569
4.01,0.21569
4.02,0.21569
4.03,0.21569
4.04,0.21569
4.05,0.21569
4.06,0.21569
4.07,0.21569
4.08,0.21569
4.09,0.21569
4.1,0.21569
4.11,0.21569
4.12,0.23529
4.13,0.21569
4.14,0.21569
4.15,0.21569
4.16,0.21569
4.17,0.21569
4.18,0.21569
4.19,0.21569
4.2,0.21569
4.21,0.21569
4.22,0.21569
4.23,0.21569
4.24,0.21569
4.25,0.21569
4.26,0.21569
4.27,0.21569
4.28,0.23529
4.29,0.23529
4.3,0.23529
4.31,0.37255
4.32,0.37255
4.33,0.41176
4.34,0.68627
4.35,0.80392
4.36,0.86275
4.37,0.86275
4.38,1
4.39,0.88235
4.4,0.82353
4.41,0.7451
4.42,0.7451
4.43,0.68627
4.44,0.7451
4.45,0.80392
4.46,0.86275
4.47,0.92157
4.48,0.88235
4.49,0.88235
4.5,0.88235
4.51,0.94118
4.52,0.94118
4.53,0.84314
4.54,0.86275
4.55,0.88235
4.56,0.82353
4.57,0.78431
4.58,0.72549
4.59,0.64706
4.6,0.70588
4.61,0.76471
4.62,0.70588
4.63,0.62745
4.64,0.80392
4.65,1.13725
4.66,1.09804
4.67,0.84314
4.68,0.78431
4.69,0.80392
4.7,0.7451
4.71,0.72549
4.72,0.66667
4.73,0.96078
4.74,0.82353
4.75,0.68627
4.76,1
4.77,0.90196
4.78,0.78431
4.79,0.68627
4.8,0.72549
4.81,0.68627
4.82,0.60784
4.83,0.60784
4.84,0.62745
4.85,0.58824
4.86,0.68627
4.87,0.68627
4.88,0.62745
4.89,0.56863
4.9,0.58824
4.91,0.64706
4.92,0.62745
4.93,0.54902
4.94,0.68627
4.95,0.7451
4.96,0.70588
4.97,0.62745
4.98,0.76471
4.99,0.72549
5,0.64706
5.01,0.76471
5.02,0.68627
5.03,0.58824
5.04,0.64706
5.05,0.72549
5.06,0.66667
5.07,0.60784
5.08,0.70588
5.09,0.70588
5.1,0.66667
5.11,0.68627
5.12,0.68627
5.13,0.88235
5.14,0.82353
5.15,0.72549
5.16,0.70588
5.17,0.76471
5.18,0.7451
5.19,0.66667
5.2,0.70588
5.21,0.72549
5.22,0.62745
5.23,0.7451
5.24,0.72549
5.25,0.60784
5.26,0.7451
5.27,0.86275
5.28,0.80392
5.29,0.68627
5.3,0.68627
5.31,0.88235
5.32,0.82353
5.33,0.70588
5.34,0.64706
5.35,0.62745
5.36,0.70588
5.37,0.56863
5.38,0.66667
5.39,0.62745
5.4,0.66667
5.41,0.64706
5.42,0.72549
5.43,0.60784
5.44,0.72549
5.45,0.58824
5.46,0.52941
5.47,0.52941
5.48,0.54902
5.49,0.52941
5.5,0.45098
5.51,0.45098
5.52,0.39216
5.53,0.39216
5.54,0.37255
5.55,0.54902
5.56,0.54902
5.57,0.4902
5.58,0.70588
5.59,0.7451
5.6,0.66667
5.61,0.66667
5.62,0.80392
5.63,0.62745
5.64,0.52941
5.65,0.56863
5.66,0.4902
5.67,0.45098
5.68,0.37255
5.69,0.33333
5.7,0.29412
5.71,0.27451
5.72,0.27451
5.73,0.2549
5.74,0.2549
5.75,0.2549
5.76,0.23529
5.77,0.23529
5.78,0.23529
5.79,0.23529
5.8,0.23529
5.81,0.2549
5.82,0.2549
5.83,0.2549
5.84,0.2549
5.85,0.2549
5.86,0.2549
5.87,0.2549
5.88,0.2549
5.89,0.2549
5.9,0.2549
5.91,0.2549
5.92,0.2549
5.93,0.2549
5.94,0.23529
5.95,0.23529
5.96,0.23529
5.97,0.23529
5.98,0.23529
5.99,0.23529
6,0.23529
6.01,0.23529
6.02,0.23529
6.03,0.23529
6.04,0.23529
6.05,0.23529
6.06,0.23529
6.07,0.23529
6.08,0.23529
6.09,0.23529
6.1,0.21569
6.11,0.21569
6.12,0.21569
6.13,0.21569
6.14,0.21569
6.15,0.21569
6.16,0.21569
6.17,0.21569
6.18,0.21569
6.19,0.21569
6.2,0.21569
6.21,0.21569
6.22,0.21569
6.23,0.23529
6.24,0.23529
6.25,0.2549
6.26,0.29412
6.27,0.43137
6.28,0.70588
6.29,0.70588
6.3,0.64706
6.31,0.70588
6.32,0.64706
6.33,0.68627
6.34,0.70588
6.35,0.72549
6.36,0.92157
6.37,0.88235
6.38,0.84314
6.39,0.78431
6.4,0.86275
6.41,0.82353
6.42,0.96078
6.43,0.80392
6.44,0.86275
6.45,0.90196
6.46,0.78431
6.47,0.94118
6.48,0.84314
6.49,0.78431
6.5,0.80392
6.51,0.86275
6.52,0.88235
6.53,0.7451
6.54,1
6.55,0.98039
6.56,0.82353
6.57,0.86275
6.58,0.90196
6.59,0.80392
6.6,0.72549
6.61,0.88235
6.62,0.7451
6.63,0.68627
6.64,0.66667
6.65,0.64706
6.66,0.62745
6.67,0.62745
6.68,0.68627
6.69,0.58824
6.7,0.70588
6.71,0.62745
6.72,0.56863
6.73,0.60784
6.74,0.60784
6.75,0.56863
6.76,0.60784
6.77,0.58824
6.78,0.58824
6.79,0.54902
6.8,0.58824
6.81,0.56863
6.82,0.5098
6.83,0.64706
6.84,0.58824
6.85,0.47059
6.86,0.68627
6.87,0.84314
6.88,0.66667
6.89,0.64706
6.9,0.78431
6.91,0.62745
6.92,0.5098
6.93,0.56863
6.94,0.52941
6.95,0.47059
6.96,0.4902
6.97,0.76471
6.98,0.62745
6.99,0.56863
7,0.52941
7.01,0.4902
7.02,0.4902
7.03,0.52941
7.04,0.5098
7.05,0.47059
7.06,0.45098
7.07,0.47059
7.08,0.47059
7.09,0.43137
7.1,0.52941
7.11,0.47059
7.12,0.56863
7.13,0.68627
7.14,0.64706
7.15,0.62745
7.16,0.52941
7.17,0.45098
7.18,0.43137
7.19,0.37255
7.2,0.33333
7.21,0.29412
7.22,0.27451
7.23,0.2549
7.24,0.2549
7.25,0.23529
7.26,0.23529
7.27,0.2549
7.28,0.2549
7.29,0.2549
7.3,0.39216
7.31,0.33333
7.32,0.31373
7.33,0.31373
7.34,0.29412
7.35,0.29412
7.36,0.27451
7.37,0.27451
7.38,0.2549
7.39,0.2549
7.4,0.2549
7.41,0.2549
7.42,0.23529
7.43,0.23529
7.44,0.23529
7.45,0.23529
7.46,0.23529
7.47,0.23529
7.48,0.23529
7.49,0.23529
7.5,0.23529
7.51,0.23529
7.52,0.23529
7.53,0.23529
7.54,0.23529
7.55,0.23529
7.56,0.23529
7.57,0.23529
7.58,0.23529
7.59,0.23529
7.6,0.23529
7.61,0.23529
7.62,0.23529
7.63,0.23529
7.64,0.23529
7.65,0.23529
7.66,0.23529
7.67,0.23529
7.68,0.23529
7.69,0.23529
7.7,0.23529
7.71,0.23529
7.72,0.23529
7.73,0.23529
7.74,0.23529
7.75,0.23529
7.76,0.23529
7.77,0.23529
7.78,0.23529
7.79,0.23529
7.8,0.23529
7.81,0.23529
7.82,0.23529
7.83,0.23529
7.84,0.23529
7.85,0.23529
7.86,0.23529
7.87,0.23529
7.88,0.23529
7.89,0.23529
7.9,0.23529
7.91,0.23529
7.92,0.23529
7.93,0.23529
7.94,0.23529
7.95,0.23529
7.96,0.23529
7.97,0.23529
7.98,0.23529
7.99,0.23529
8,0.23529
8.01,0.23529
8.02,0.23529
8.03,0.23529
8.04,0.23529
8.05,0.29412
8.06,0.33333
8.07,0.43137
8.08,0.47059
8.09,0.5098
8.1,0.58824
8.11,0.64706
8.12,0.76471
8.13,0.7451
8.14,0.78431
8.15,0.7451
8.16,0.76471
8.17,0.78431
8.18,0.76471
8.19,0.84314
8.2,0.86275
8.21,0.88235
8.22,0.80392
8.23,0.82353
8.24,0.78431
8.25,0.86275
8.26,0.86275
8.27,0.82353
8.28,0.92157
8.29,0.86275
8.3,0.80392
8.31,0.7451
8.32,0.76471
8.33,1
8.34,0.86275
8.35,0.70588
8.36,0.76471
8.37,0.78431
8.38,0.66667
8.39,0.62745
8.4,0.68627
8.41,0.58824
8.42,0.54902
8.43,0.54902
8.44,0.66667
8.45,0.58824
8.46,0.5098
8.47,0.54902
8.48,0.64706
8.49,0.62745
8.5,0.52941
8.51,0.60784
8.52,0.64706
8.53,0.52941
8.54,0.45098
8.55,0.56863
8.56,0.4902
8.57,0.56863
8.58,0.52941
8.59,0.5098
8.6,0.47059
8.61,0.54902
8.62,0.5098
8.63,0.47059
8.64,0.5098
8.65,0.47059
8.66,0.45098
8.67,0.52941
8.68,0.58824
8.69,0.4902
8.7,0.52941
8.71,0.58824
8.72,0.54902
8.73,0.4902
8.74,0.47059
8.75,0.47059
8.76,0.41176
8.77,0.39216
8.78,0.47059
8.79,0.4902
8.8,0.4902
8.81,0.45098
8.82,0.41176
8.83,0.37255
8.84,0.39216
8.85,0.43137
8.86,0.5098
8.87,0.45098
8.88,0.41176
8.89,0.41176
8.9,0.52941
8.91,0.47059
8.92,0.43137
8.93,0.41176
8.94,0.45098
8.95,0.43137
8.96,0.43137
8.97,0.39216
8.98,0.41176
8.99,0.39216
9,0.43137
9.01,0.43137
9.02,0.39216
9.03,0.43137
9.04,0.45098
9.05,0.39216
9.06,0.35294
9.07,0.37255
9.08,0.35294
9.09,0.31373
9.1,0.33333
9.11,0.41176
9.12,0.43137
9.13,0.43137
9.14,0.45098
9.15,0.5098
9.16,0.43137
9.17,0.39216
9.18,0.37255
9.19,0.54902
9.2,0.4902
9.21,0.43137
9.22,0.41176
9.23,0.41176
9.24,0.37255
9.25,0.35294
9.26,0.35294
9.27,0.37255
9.28,0.35294
9.29,0.33333
9.3,0.39216
9.31,0.37255
9.32,0.39216
9.33,0.45098
9.34,0.41176
9.35,0.52941
9.36,0.47059
9.37,0.45098
9.38,0.45098
9.39,0.45098
9.4,0.39216
9.41,0.45098
9.42,0.41176
9.43,0.39216
9.44,0.37255
9.45,0.37255
9.46,0.4902
9.47,0.43137
9.48,0.47059
9.49,0.41176
9.5,0.41176
9.51,0.41176
9.52,0.47059
9.53,0.45098
9.54,0.37255
9.55,0.47059
9.56,0.60784
9.57,0.5098
9.58,0.43137
9.59,0.4902
9.6,0.52941
9.61,0.45098
9.62,0.39216
9.63,0.56863
9.64,0.54902
9.65,0.45098
9.66,0.41176
9.67,0.39216
9.68,0.4902
9.69,0.41176
9.7,0.37255
9.71,0.43137
9.72,0.45098
9.73,0.39216
9.74,0.41176
9.75,0.47059
9.76,0.54902
9.77,0.47059
9.78,0.45098
9.79,0.45098
9.8,0.39216
9.81,0.33333
9.82,0.29412
9.83,0.27451
9.84,0.27451
9.85,0.2549
9.86,0.2549
9.87,0.2549
9.88,0.2549
9.89,0.31373
9.9,0.33333
9.91,0.35294
9.92,0.5098
9.93,0.43137
9.94,0.39216
9.95,0.35294
9.96,0.39216
9.97,0.35294
9.98,0.31373
9.99,0.29412
10,0.27451
10.01,0.27451
10.02,0.2549
10.03,0.2549
10.04,0.2549
10.05,0.2549
10.06,0.2549
10.07,0.2549
10.08,0.23529
10.09,0.23529
10.1,0.23529
10.11,0.23529
10.12,0.23529
10.13,0.23529
10.14,0.23529
10.15,0.23529
10.16,0.23529
10.17,0.23529
10.18,0.23529
10.19,0.23529
10.2,0.23529
10.21,0.23529
10.22,0.23529
10.23,0.23529
10.24,0.23529
10.25,0.23529
10.26,0.23529
10.27,0.23529
10.28,0.23529
10.29,0.23529
10.3,0.23529
10.31,0.23529
10.32,0.23529
10.33,0.23529
10.34,0.23529
10.35,0.23529
10.36,0.23529
10.37,0.23529
10.38,0.23529
10.39,0.23529
10.4,0.23529
10.41,0.23529
10.42,0.23529
10.43,0.23529
10.44,0.23529
10.45,0.23529
10.46,0.23529
10.47,0.23529
10.48,0.23529
10.49,0.23529
10.5,0.23529
10.51,0.23529
10.52,0.23529
10.53,0.23529
10.54,0.23529
10.55,0.23529
10.56,0.23529
10.57,0.23529
10.58,0.23529
10.59,0.23529
10.6,0.23529
10.61,0.2549
10.62,0.23529
10.63,0.29412
10.64,0.41176
10.65,0.39216
10.66,0.45098
10.67,0.56863
10.68,0.60784
10.69,0.68627
10.7,0.78431
10.71,1.01961
10.72,1.23529
10.73,1.13725
10.74,1.01961
10.75,0.98039
10.76,0.92157
10.77,0.90196
10.78,1.07843
10.79,1
10.8,0.86275
10.81,0.86275
10.82,0.84314
10.83,0.92157
10.84,0.86275
10.85,0.84314
10.86,0.80392
10.87,0.86275
10.88,0.78431
10.89,0.7451
10.9,0.78431
10.91,0.72549
10.92,0.76471
10.93,0.7451
10.94,0.76471
10.95,0.7451
10.96,0.62745
10.97,0.60784
10.98,0.78431
10.99,0.68627
11,0.60784
11.01,0.82353
11.02,0.84314
11.03,0.66667
11.04,0.68627
11.05,0.58824
11.06,0.56863
11.07,0.5098
11.08,0.84314
11.09,0.72549
11.1,0.68627
11.11,0.84314
11.12,0.86275
11.13,0.70588
11.14,0.80392
11.15,0.78431
11.16,0.64706
11.17,0.66667
11.18,0.60784
11.19,0.5098
11.2,0.47059
11.21,0.41176
11.22,0.39216
11.23,0.37255
11.24,0.35294
11.25,0.35294
11.26,0.33333
11.27,0.31373
11.28,0.31373
11.29,0.31373
11.3,0.33333
11.31,0.31373
11.32,0.31373
11.33,0.35294
11.34,0.35294
11.35,0.33333
11.36,0.33333
11.37,0.33333
11.38,0.33333
11.39,0.31373
11.4,0.31373
11.41,0.31373
11.42,0.31373
11.43,0.31373
11.44,0.31373
11.45,0.29412
11.46,0.29412
11.47,0.27451
11.48,0.27451
11.49,0.27451
11.5,0.2549
11.51,0.2549
11.52,0.2549
